Precinct County Code	Precinct County Name	Precinct Election Number	Precinct Election Date	Precinct Election Name	Precinct Unique Precinct Identifier	Precinct Precinct Polling Location	Precinct Total Registered Voters	Precinct Total Registered Republicans	Precinct Total Registered Democrats	Precinct Total Registered All Other Parties	Contest Contest Name	Contest District	Contest Contest Code	Votes Candidate/Retention/Issue Name/WriteInsCast/OverVotes/UnderVotes	Votes Candidate Party	Votes Candidate Florida Voter Registration System ID Number	Votes DOE Assigned Candidate Number or Retention/Issue Number	Votes Vote Total
LEE	Lee	10281	08/30/2016	2016 Primary Election	14	PCT. 014	1373	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	103
LEE	Lee	10281	08/30/2016	2016 Primary Election	14	PCT. 014	1373	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	47
LEE	Lee	10281	08/30/2016	2016 Primary Election	15	PCT. 015	2772	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	15	PCT. 015	2772	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	38
LEE	Lee	10281	08/30/2016	2016 Primary Election	15	PCT. 015	2772	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	298
LEE	Lee	10281	08/30/2016	2016 Primary Election	15	PCT. 015	2772	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	282
LEE	Lee	10281	08/30/2016	2016 Primary Election	15	PCT. 015	2772	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	109
LEE	Lee	10281	08/30/2016	2016 Primary Election	16	PCT. 016	1636	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	16	PCT. 016	1636	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	15
LEE	Lee	10281	08/30/2016	2016 Primary Election	16	PCT. 016	1636	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	309
LEE	Lee	10281	08/30/2016	2016 Primary Election	16	PCT. 016	1636	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	58
LEE	Lee	10281	08/30/2016	2016 Primary Election	16	PCT. 016	1636	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	35
LEE	Lee	10281	08/30/2016	2016 Primary Election	17	PCT. 017	313	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	17	PCT. 017	313	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	2
LEE	Lee	10281	08/30/2016	2016 Primary Election	17	PCT. 017	313	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	37
LEE	Lee	10281	08/30/2016	2016 Primary Election	17	PCT. 017	313	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	17
LEE	Lee	10281	08/30/2016	2016 Primary Election	17	PCT. 017	313	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	2
LEE	Lee	10281	08/30/2016	2016 Primary Election	18	PCT. 018	1007	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	18	PCT. 018	1007	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	16
LEE	Lee	10281	08/30/2016	2016 Primary Election	18	PCT. 018	1007	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	142
LEE	Lee	10281	08/30/2016	2016 Primary Election	18	PCT. 018	1007	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	62
LEE	Lee	10281	08/30/2016	2016 Primary Election	18	PCT. 018	1007	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	15
LEE	Lee	10281	08/30/2016	2016 Primary Election	19	PCT. 019	485	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	19	PCT. 019	485	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	3
LEE	Lee	10281	08/30/2016	2016 Primary Election	19	PCT. 019	485	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	11
LEE	Lee	10281	08/30/2016	2016 Primary Election	19	PCT. 019	485	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	54
LEE	Lee	10281	08/30/2016	2016 Primary Election	19	PCT. 019	485	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	32
LEE	Lee	10281	08/30/2016	2016 Primary Election	20	PCT. 020	3429	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	20	PCT. 020	3429	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	25
LEE	Lee	10281	08/30/2016	2016 Primary Election	20	PCT. 020	3429	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	213
LEE	Lee	10281	08/30/2016	2016 Primary Election	20	PCT. 020	3429	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	264
LEE	Lee	10281	08/30/2016	2016 Primary Election	20	PCT. 020	3429	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	84
LEE	Lee	10281	08/30/2016	2016 Primary Election	21	PCT. 021	2204	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	21	PCT. 021	2204	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	25
LEE	Lee	10281	08/30/2016	2016 Primary Election	21	PCT. 021	2204	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	200
LEE	Lee	10281	08/30/2016	2016 Primary Election	21	PCT. 021	2204	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	203
LEE	Lee	10281	08/30/2016	2016 Primary Election	21	PCT. 021	2204	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	98
LEE	Lee	10281	08/30/2016	2016 Primary Election	22	PCT. 022	2791	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	22	PCT. 022	2791	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	48
LEE	Lee	10281	08/30/2016	2016 Primary Election	22	PCT. 022	2791	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	205
LEE	Lee	10281	08/30/2016	2016 Primary Election	22	PCT. 022	2791	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	293
LEE	Lee	10281	08/30/2016	2016 Primary Election	22	PCT. 022	2791	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	101
LEE	Lee	10281	08/30/2016	2016 Primary Election	23	PCT. 023	2411	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	23	PCT. 023	2411	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	26
LEE	Lee	10281	08/30/2016	2016 Primary Election	23	PCT. 023	2411	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	196
LEE	Lee	10281	08/30/2016	2016 Primary Election	23	PCT. 023	2411	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	275
LEE	Lee	10281	08/30/2016	2016 Primary Election	23	PCT. 023	2411	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	92
LEE	Lee	10281	08/30/2016	2016 Primary Election	24	PCT. 024	2547	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	24	PCT. 024	2547	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	29
LEE	Lee	10281	08/30/2016	2016 Primary Election	24	PCT. 024	2547	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	95
LEE	Lee	10281	08/30/2016	2016 Primary Election	24	PCT. 024	2547	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	378
LEE	Lee	10281	08/30/2016	2016 Primary Election	24	PCT. 024	2547	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	73
LEE	Lee	10281	08/30/2016	2016 Primary Election	25	PCT. 025	3444	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	25	PCT. 025	3444	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	28
LEE	Lee	10281	08/30/2016	2016 Primary Election	25	PCT. 025	3444	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	129
LEE	Lee	10281	08/30/2016	2016 Primary Election	25	PCT. 025	3444	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	402
LEE	Lee	10281	08/30/2016	2016 Primary Election	25	PCT. 025	3444	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	134
LEE	Lee	10281	08/30/2016	2016 Primary Election	27	PCT. 027	2407	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	27	PCT. 027	2407	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	30
LEE	Lee	10281	08/30/2016	2016 Primary Election	27	PCT. 027	2407	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	273
LEE	Lee	10281	08/30/2016	2016 Primary Election	27	PCT. 027	2407	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	298
LEE	Lee	10281	08/30/2016	2016 Primary Election	27	PCT. 027	2407	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	120
LEE	Lee	10281	08/30/2016	2016 Primary Election	28	PCT. 028	3651	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	28	PCT. 028	3651	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	18
LEE	Lee	10281	08/30/2016	2016 Primary Election	28	PCT. 028	3651	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	124
LEE	Lee	10281	08/30/2016	2016 Primary Election	28	PCT. 028	3651	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	299
LEE	Lee	10281	08/30/2016	2016 Primary Election	28	PCT. 028	3651	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	135
LEE	Lee	10281	08/30/2016	2016 Primary Election	29	PCT. 029	3606	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	29	PCT. 029	3606	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	16
LEE	Lee	10281	08/30/2016	2016 Primary Election	29	PCT. 029	3606	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	111
LEE	Lee	10281	08/30/2016	2016 Primary Election	29	PCT. 029	3606	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	256
LEE	Lee	10281	08/30/2016	2016 Primary Election	29	PCT. 029	3606	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	135
LEE	Lee	10281	08/30/2016	2016 Primary Election	30	PCT. 030	2199	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	30	PCT. 030	2199	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	25
LEE	Lee	10281	08/30/2016	2016 Primary Election	30	PCT. 030	2199	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	134
LEE	Lee	10281	08/30/2016	2016 Primary Election	30	PCT. 030	2199	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	300
LEE	Lee	10281	08/30/2016	2016 Primary Election	30	PCT. 030	2199	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	61
LEE	Lee	10281	08/30/2016	2016 Primary Election	31	PCT. 031	2956	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	31	PCT. 031	2956	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	15
LEE	Lee	10281	08/30/2016	2016 Primary Election	31	PCT. 031	2956	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	189
LEE	Lee	10281	08/30/2016	2016 Primary Election	31	PCT. 031	2956	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	242
LEE	Lee	10281	08/30/2016	2016 Primary Election	31	PCT. 031	2956	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	85
LEE	Lee	10281	08/30/2016	2016 Primary Election	32	PCT. 032	4476	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	32	PCT. 032	4476	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	8
LEE	Lee	10281	08/30/2016	2016 Primary Election	32	PCT. 032	4476	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	70
LEE	Lee	10281	08/30/2016	2016 Primary Election	32	PCT. 032	4476	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	112
LEE	Lee	10281	08/30/2016	2016 Primary Election	32	PCT. 032	4476	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	47
LEE	Lee	10281	08/30/2016	2016 Primary Election	33	PCT. 033	2433	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	33	PCT. 033	2433	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	20
LEE	Lee	10281	08/30/2016	2016 Primary Election	33	PCT. 033	2433	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	163
LEE	Lee	10281	08/30/2016	2016 Primary Election	33	PCT. 033	2433	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	254
LEE	Lee	10281	08/30/2016	2016 Primary Election	33	PCT. 033	2433	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	81
LEE	Lee	10281	08/30/2016	2016 Primary Election	34	PCT. 034	3737	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	34	PCT. 034	3737	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	10
LEE	Lee	10281	08/30/2016	2016 Primary Election	34	PCT. 034	3737	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	129
LEE	Lee	10281	08/30/2016	2016 Primary Election	34	PCT. 034	3737	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	235
LEE	Lee	10281	08/30/2016	2016 Primary Election	34	PCT. 034	3737	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	76
LEE	Lee	10281	08/30/2016	2016 Primary Election	35	PCT. 035	3467	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	35	PCT. 035	3467	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	25
LEE	Lee	10281	08/30/2016	2016 Primary Election	35	PCT. 035	3467	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	259
LEE	Lee	10281	08/30/2016	2016 Primary Election	35	PCT. 035	3467	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	289
LEE	Lee	10281	08/30/2016	2016 Primary Election	35	PCT. 035	3467	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	127
LEE	Lee	10281	08/30/2016	2016 Primary Election	36	PCT. 036	7126	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	36	PCT. 036	7126	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	74
LEE	Lee	10281	08/30/2016	2016 Primary Election	36	PCT. 036	7126	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	376
LEE	Lee	10281	08/30/2016	2016 Primary Election	36	PCT. 036	7126	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	855
LEE	Lee	10281	08/30/2016	2016 Primary Election	36	PCT. 036	7126	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	301
LEE	Lee	10281	08/30/2016	2016 Primary Election	4	PCT. 004	3704	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	4	PCT. 004	3704	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	11
LEE	Lee	10281	08/30/2016	2016 Primary Election	4	PCT. 004	3704	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	70
LEE	Lee	10281	08/30/2016	2016 Primary Election	4	PCT. 004	3704	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	180
LEE	Lee	10281	08/30/2016	2016 Primary Election	4	PCT. 004	3704	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	54
LEE	Lee	10281	08/30/2016	2016 Primary Election	40	PCT. 040	3157	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	40	PCT. 040	3157	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	54
LEE	Lee	10281	08/30/2016	2016 Primary Election	40	PCT. 040	3157	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	258
LEE	Lee	10281	08/30/2016	2016 Primary Election	40	PCT. 040	3157	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	514
LEE	Lee	10281	08/30/2016	2016 Primary Election	40	PCT. 040	3157	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	125
LEE	Lee	10281	08/30/2016	2016 Primary Election	41	PCT. 041	2351	159838	0	0	Representative in Congress	District 19	140191	OverVotes		0	901	0
LEE	Lee	10281	08/30/2016	2016 Primary Election	41	PCT. 041	2351	159838	0	0	Representative in Congress	District 19	140191	UnderVotes		0	902	25
LEE	Lee	10281	08/30/2016	2016 Primary Election	41	PCT. 041	2351	159838	0	0	Representative in Congress	District 19	140191	Chauncey Goss	REP	118381940	66396	84
LEE	Lee	10281	08/30/2016	2016 Primary Election	41	PCT. 041	2351	159838	0	0	Representative in Congress	District 19	140191	Francis Rooney	REP	103081439	66718	219
LEE	Lee	10281	08/30/2016	2016 Primary Election	41	PCT. 041	2351	159838	0	0	Representative in Congress	District 19	140191	Dan Bongino	REP	122654622	67452	67
